geography_index,geography,geography_name,variable,marginal,person_or_household,year
762,taz,762,hh_wrks_3_plus,192,NA,2015
762,taz,762,hh_kids_no,704,NA,2015
762,taz,762,hh_kids_yes,501,NA,2015
762,taz,762,HHINCQ1,108,NA,2015
762,taz,762,HHINCQ2,205,NA,2015
762,taz,762,HHINCQ3,499,NA,2015
762,taz,762,HHINCQ4,393,NA,2015
762,taz,762,AGE0004,295,NA,2015
762,taz,762,AGE0519,460,NA,2015
762,taz,762,AGE2044,1944,NA,2015
762,taz,762,AGE4564,927,NA,2015
762,taz,762,AGE65P,314,NA,2015
762,taz,762,gq_tot_pop,15,NA,2015
762,taz,762,gq_type_univ,0,NA,2015
762,taz,762,gq_type_mil,0,NA,2015
762,taz,762,gq_type_othnon,15,NA,2015
762,taz,762,numhh_gq,1220,NA,2015
762,taz,762,hh_size_1_gq,134,NA,2015
763,taz,763,TOTHH,3215,NA,2015
763,taz,763,TOTPOP,9010,NA,2015
763,taz,763,hh_size_1,603,NA,2015
763,taz,763,hh_size_2,876,NA,2015
763,taz,763,hh_size_3,844,NA,2015
763,taz,763,hh_size_4_plus,892,NA,2015
763,taz,763,hh_wrks_0,911,NA,2015
763,taz,763,hh_wrks_1,1300,NA,2015
763,taz,763,hh_wrks_2,882,NA,2015
763,taz,763,hh_wrks_3_plus,122,NA,2015
763,taz,763,hh_kids_no,1768,NA,2015
763,taz,763,hh_kids_yes,1447,NA,2015
763,taz,763,HHINCQ1,596,NA,2015
763,taz,763,HHINCQ2,942,NA,2015
763,taz,763,HHINCQ3,932,NA,2015
763,taz,763,HHINCQ4,745,NA,2015
763,taz,763,AGE0004,1043,NA,2015
763,taz,763,AGE0519,1261,NA,2015
763,taz,763,AGE2044,4722,NA,2015
763,taz,763,AGE4564,1431,NA,2015
763,taz,763,AGE65P,553,NA,2015
763,taz,763,gq_tot_pop,2,NA,2015
763,taz,763,gq_type_univ,0,NA,2015
763,taz,763,gq_type_mil,0,NA,2015
763,taz,763,gq_type_othnon,2,NA,2015
763,taz,763,numhh_gq,3217,NA,2015
763,taz,763,hh_size_1_gq,605,NA,2015
764,taz,764,TOTHH,2210,NA,2015
764,taz,764,TOTPOP,7521,NA,2015
764,taz,764,hh_size_1,260,NA,2015
764,taz,764,hh_size_2,374,NA,2015
764,taz,764,hh_size_3,762,NA,2015
764,taz,764,hh_size_4_plus,814,NA,2015
764,taz,764,hh_wrks_0,334,NA,2015
764,taz,764,hh_wrks_1,867,NA,2015
764,taz,764,hh_wrks_2,548,NA,2015
764,taz,764,hh_wrks_3_plus,461,NA,2015
764,taz,764,hh_kids_no,1125,NA,2015
764,taz,764,hh_kids_yes,1085,NA,2015
764,taz,764,HHINCQ1,341,NA,2015
764,taz,764,HHINCQ2,732,NA,2015
764,taz,764,HHINCQ3,582,NA,2015
764,taz,764,HHINCQ4,555,NA,2015
764,taz,764,AGE0004,607,NA,2015
764,taz,764,AGE0519,952,NA,2015
764,taz,764,AGE2044,2988,NA,2015
764,taz,764,AGE4564,2210,NA,2015
764,taz,764,AGE65P,764,NA,2015
764,taz,764,gq_tot_pop,17,NA,2015
764,taz,764,gq_type_univ,0,NA,2015
764,taz,764,gq_type_mil,0,NA,2015
764,taz,764,gq_type_othnon,17,NA,2015
764,taz,764,numhh_gq,2227,NA,2015
764,taz,764,hh_size_1_gq,277,NA,2015
765,taz,765,TOTHH,893,NA,2015
765,taz,765,TOTPOP,2918,NA,2015
765,taz,765,hh_size_1,157,NA,2015
765,taz,765,hh_size_2,292,NA,2015
765,taz,765,hh_size_3,122,NA,2015
765,taz,765,hh_size_4_plus,322,NA,2015
765,taz,765,hh_wrks_0,196,NA,2015
765,taz,765,hh_wrks_1,292,NA,2015
765,taz,765,hh_wrks_2,304,NA,2015
765,taz,765,hh_wrks_3_plus,101,NA,2015
765,taz,765,hh_kids_no,595,NA,2015
765,taz,765,hh_kids_yes,298,NA,2015
765,taz,765,HHINCQ1,170,NA,2015
765,taz,765,HHINCQ2,220,NA,2015
765,taz,765,HHINCQ3,285,NA,2015
765,taz,765,HHINCQ4,218,NA,2015
765,taz,765,AGE0004,135,NA,2015
765,taz,765,AGE0519,487,NA,2015
765,taz,765,AGE2044,936,NA,2015
765,taz,765,AGE4564,923,NA,2015
765,taz,765,AGE65P,437,NA,2015
765,taz,765,gq_tot_pop,19,NA,2015
765,taz,765,gq_type_univ,0,NA,2015
765,taz,765,gq_type_mil,0,NA,2015
765,taz,765,gq_type_othnon,19,NA,2015
765,taz,765,numhh_gq,912,NA,2015
765,taz,765,hh_size_1_gq,176,NA,2015
766,taz,766,TOTHH,1038,NA,2015
766,taz,766,TOTPOP,3021,NA,2015
766,taz,766,hh_size_1,233,NA,2015
766,taz,766,hh_size_2,267,NA,2015
766,taz,766,hh_size_3,210,NA,2015
766,taz,766,hh_size_4_plus,328,NA,2015
766,taz,766,hh_wrks_0,205,NA,2015
766,taz,766,hh_wrks_1,362,NA,2015
766,taz,766,hh_wrks_2,372,NA,2015
766,taz,766,hh_wrks_3_plus,99,NA,2015
766,taz,766,hh_kids_no,635,NA,2015
766,taz,766,hh_kids_yes,403,NA,2015
766,taz,766,HHINCQ1,140,NA,2015
766,taz,766,HHINCQ2,255,NA,2015
766,taz,766,HHINCQ3,267,NA,2015
766,taz,766,HHINCQ4,376,NA,2015
766,taz,766,AGE0004,192,NA,2015
766,taz,766,AGE0519,521,NA,2015
766,taz,766,AGE2044,965,NA,2015
766,taz,766,AGE4564,893,NA,2015
766,taz,766,AGE65P,450,NA,2015
766,taz,766,gq_tot_pop,8,NA,2015
766,taz,766,gq_type_univ,0,NA,2015
766,taz,766,gq_type_mil,0,NA,2015
766,taz,766,gq_type_othnon,8,NA,2015
766,taz,766,numhh_gq,1046,NA,2015
766,taz,766,hh_size_1_gq,241,NA,2015
767,taz,767,TOTHH,3100,NA,2015
767,taz,767,TOTPOP,9899,NA,2015
767,taz,767,hh_size_1,580,NA,2015
767,taz,767,hh_size_2,915,NA,2015
767,taz,767,hh_size_3,506,NA,2015
767,taz,767,hh_size_4_plus,1099,NA,2015
767,taz,767,hh_wrks_0,839,NA,2015
767,taz,767,hh_wrks_1,1026,NA,2015
767,taz,767,hh_wrks_2,911,NA,2015
767,taz,767,hh_wrks_3_plus,324,NA,2015
767,taz,767,hh_kids_no,1872,NA,2015
767,taz,767,hh_kids_yes,1228,NA,2015
767,taz,767,HHINCQ1,413,NA,2015
767,taz,767,HHINCQ2,785,NA,2015
767,taz,767,HHINCQ3,1146,NA,2015
767,taz,767,HHINCQ4,756,NA,2015
767,taz,767,AGE0004,614,NA,2015
767,taz,767,AGE0519,1515,NA,2015
767,taz,767,AGE2044,3695,NA,2015
767,taz,767,AGE4564,2760,NA,2015
767,taz,767,AGE65P,1315,NA,2015
767,taz,767,gq_tot_pop,12,NA,2015
767,taz,767,gq_type_univ,0,NA,2015
767,taz,767,gq_type_mil,0,NA,2015
767,taz,767,gq_type_othnon,12,NA,2015
767,taz,767,numhh_gq,3112,NA,2015
767,taz,767,hh_size_1_gq,592,NA,2015
768,taz,768,TOTHH,2397,NA,2015
768,taz,768,TOTPOP,8621,NA,2015
768,taz,768,hh_size_1,252,NA,2015
768,taz,768,hh_size_2,627,NA,2015
768,taz,768,hh_size_3,433,NA,2015
768,taz,768,hh_size_4_plus,1085,NA,2015
768,taz,768,hh_wrks_0,658,NA,2015
768,taz,768,hh_wrks_1,735,NA,2015
768,taz,768,hh_wrks_2,645,NA,2015
768,taz,768,hh_wrks_3_plus,359,NA,2015
768,taz,768,hh_kids_no,1399,NA,2015
768,taz,768,hh_kids_yes,998,NA,2015
768,taz,768,HHINCQ1,470,NA,2015
768,taz,768,HHINCQ2,722,NA,2015
768,taz,768,HHINCQ3,655,NA,2015
768,taz,768,HHINCQ4,550,NA,2015
768,taz,768,AGE0004,488,NA,2015
768,taz,768,AGE0519,1814,NA,2015
768,taz,768,AGE2044,3153,NA,2015
768,taz,768,AGE4564,2307,NA,2015
768,taz,768,AGE65P,859,NA,2015
768,taz,768,gq_tot_pop,40,NA,2015
768,taz,768,gq_type_univ,0,NA,2015
768,taz,768,gq_type_mil,0,NA,2015
768,taz,768,gq_type_othnon,40,NA,2015
768,taz,768,numhh_gq,2437,NA,2015
768,taz,768,hh_size_1_gq,292,NA,2015
769,taz,769,TOTHH,3979,NA,2015
769,taz,769,TOTPOP,12682,NA,2015
769,taz,769,hh_size_1,435,NA,2015
769,taz,769,hh_size_2,775,NA,2015
769,taz,769,hh_size_3,1034,NA,2015
769,taz,769,hh_size_4_plus,1735,NA,2015
769,taz,769,hh_wrks_0,591,NA,2015
769,taz,769,hh_wrks_1,1747,NA,2015
769,taz,769,hh_wrks_2,1468,NA,2015
769,taz,769,hh_wrks_3_plus,173,NA,2015
769,taz,769,hh_kids_no,1537,NA,2015
769,taz,769,hh_kids_yes,2442,NA,2015
769,taz,769,HHINCQ1,423,NA,2015
769,taz,769,HHINCQ2,517,NA,2015
769,taz,769,HHINCQ3,1120,NA,2015
769,taz,769,HHINCQ4,1919,NA,2015
769,taz,769,AGE0004,1080,NA,2015
769,taz,769,AGE0519,2888,NA,2015
769,taz,769,AGE2044,5303,NA,2015
769,taz,769,AGE4564,2547,NA,2015
769,taz,769,AGE65P,864,NA,2015
769,taz,769,gq_tot_pop,28,NA,2015
769,taz,769,gq_type_univ,0,NA,2015
769,taz,769,gq_type_mil,0,NA,2015
769,taz,769,gq_type_othnon,28,NA,2015
769,taz,769,numhh_gq,4007,NA,2015
769,taz,769,hh_size_1_gq,463,NA,2015
770,taz,770,TOTHH,1841,NA,2015
770,taz,770,TOTPOP,6961,NA,2015
770,taz,770,hh_size_1,231,NA,2015
770,taz,770,hh_size_2,399,NA,2015
770,taz,770,hh_size_3,369,NA,2015
770,taz,770,hh_size_4_plus,842,NA,2015
770,taz,770,hh_wrks_0,276,NA,2015
770,taz,770,hh_wrks_1,724,NA,2015
770,taz,770,hh_wrks_2,596,NA,2015
770,taz,770,hh_wrks_3_plus,245,NA,2015
770,taz,770,hh_kids_no,971,NA,2015
770,taz,770,hh_kids_yes,870,NA,2015
770,taz,770,HHINCQ1,290,NA,2015
770,taz,770,HHINCQ2,547,NA,2015
770,taz,770,HHINCQ3,560,NA,2015
770,taz,770,HHINCQ4,444,NA,2015
770,taz,770,AGE0004,376,NA,2015
770,taz,770,AGE0519,1387,NA,2015
770,taz,770,AGE2044,2416,NA,2015
770,taz,770,AGE4564,1942,NA,2015
770,taz,770,AGE65P,840,NA,2015
770,taz,770,gq_tot_pop,18,NA,2015
770,taz,770,gq_type_univ,0,NA,2015
770,taz,770,gq_type_mil,0,NA,2015
770,taz,770,gq_type_othnon,18,NA,2015
770,taz,770,numhh_gq,1859,NA,2015
770,taz,770,hh_size_1_gq,249,NA,2015
771,taz,771,TOTHH,2504,NA,2015
771,taz,771,TOTPOP,7751,NA,2015
771,taz,771,hh_size_1,337,NA,2015
771,taz,771,hh_size_2,969,NA,2015
771,taz,771,hh_size_3,284,NA,2015
771,taz,771,hh_size_4_plus,914,NA,2015
771,taz,771,hh_wrks_0,554,NA,2015
771,taz,771,hh_wrks_1,637,NA,2015
771,taz,771,hh_wrks_2,992,NA,2015
771,taz,771,hh_wrks_3_plus,321,NA,2015
771,taz,771,hh_kids_no,1686,NA,2015
771,taz,771,hh_kids_yes,818,NA,2015
771,taz,771,HHINCQ1,527,NA,2015
771,taz,771,HHINCQ2,523,NA,2015
771,taz,771,HHINCQ3,544,NA,2015
771,taz,771,HHINCQ4,910,NA,2015
771,taz,771,AGE0004,301,NA,2015
771,taz,771,AGE0519,1241,NA,2015
771,taz,771,AGE2044,2504,NA,2015
771,taz,771,AGE4564,2172,NA,2015
771,taz,771,AGE65P,1533,NA,2015
771,taz,771,gq_tot_pop,16,NA,2015
771,taz,771,gq_type_univ,0,NA,2015
771,taz,771,gq_type_mil,0,NA,2015
771,taz,771,gq_type_othnon,16,NA,2015
771,taz,771,numhh_gq,2520,NA,2015
771,taz,771,hh_size_1_gq,353,NA,2015
772,taz,772,TOTHH,1492,NA,2015
772,taz,772,TOTPOP,4981,NA,2015
772,taz,772,hh_size_1,156,NA,2015
772,taz,772,hh_size_2,512,NA,2015
772,taz,772,hh_size_3,309,NA,2015
772,taz,772,hh_size_4_plus,515,NA,2015
772,taz,772,hh_wrks_0,440,NA,2015
772,taz,772,hh_wrks_1,536,NA,2015
772,taz,772,hh_wrks_2,369,NA,2015
772,taz,772,hh_wrks_3_plus,147,NA,2015
772,taz,772,hh_kids_no,1034,NA,2015
772,taz,772,hh_kids_yes,458,NA,2015
772,taz,772,HHINCQ1,375,NA,2015
772,taz,772,HHINCQ2,507,NA,2015
772,taz,772,HHINCQ3,365,NA,2015
772,taz,772,HHINCQ4,245,NA,2015
772,taz,772,AGE0004,283,NA,2015
772,taz,772,AGE0519,800,NA,2015
772,taz,772,AGE2044,1866,NA,2015
772,taz,772,AGE4564,1534,NA,2015
772,taz,772,AGE65P,498,NA,2015
772,taz,772,gq_tot_pop,13,NA,2015
772,taz,772,gq_type_univ,0,NA,2015
772,taz,772,gq_type_mil,0,NA,2015
772,taz,772,gq_type_othnon,13,NA,2015
772,taz,772,numhh_gq,1505,NA,2015
772,taz,772,hh_size_1_gq,169,NA,2015
773,taz,773,TOTHH,2061,NA,2015
773,taz,773,TOTPOP,7334,NA,2015
773,taz,773,hh_size_1,220,NA,2015
773,taz,773,hh_size_2,522,NA,2015
773,taz,773,hh_size_3,507,NA,2015
773,taz,773,hh_size_4_plus,812,NA,2015
773,taz,773,hh_wrks_0,574,NA,2015
773,taz,773,hh_wrks_1,765,NA,2015
773,taz,773,hh_wrks_2,498,NA,2015
773,taz,773,hh_wrks_3_plus,224,NA,2015
773,taz,773,hh_kids_no,1184,NA,2015
773,taz,773,hh_kids_yes,877,NA,2015
773,taz,773,HHINCQ1,396,NA,2015
773,taz,773,HHINCQ2,667,NA,2015
773,taz,773,HHINCQ3,568,NA,2015
773,taz,773,HHINCQ4,430,NA,2015
773,taz,773,AGE0004,353,NA,2015
773,taz,773,AGE0519,1707,NA,2015
773,taz,773,AGE2044,3063,NA,2015
773,taz,773,AGE4564,1708,NA,2015
773,taz,773,AGE65P,503,NA,2015
773,taz,773,gq_tot_pop,46,NA,2015
773,taz,773,gq_type_univ,0,NA,2015
773,taz,773,gq_type_mil,0,NA,2015
773,taz,773,gq_type_othnon,46,NA,2015
773,taz,773,numhh_gq,2107,NA,2015
773,taz,773,hh_size_1_gq,266,NA,2015
774,taz,774,TOTHH,2817,NA,2015
774,taz,774,TOTPOP,8317,NA,2015
774,taz,774,hh_size_1,678,NA,2015
774,taz,774,hh_size_2,658,NA,2015
774,taz,774,hh_size_3,590,NA,2015
774,taz,774,hh_size_4_plus,891,NA,2015
774,taz,774,hh_wrks_0,675,NA,2015
774,taz,774,hh_wrks_1,1217,NA,2015
774,taz,774,hh_wrks_2,748,NA,2015
774,taz,774,hh_wrks_3_plus,177,NA,2015
774,taz,774,hh_kids_no,1629,NA,2015
774,taz,774,hh_kids_yes,1188,NA,2015
774,taz,774,HHINCQ1,594,NA,2015
774,taz,774,HHINCQ2,550,NA,2015
774,taz,774,HHINCQ3,784,NA,2015
774,taz,774,HHINCQ4,889,NA,2015
774,taz,774,AGE0004,681,NA,2015
774,taz,774,AGE0519,1713,NA,2015
774,taz,774,AGE2044,3102,NA,2015
774,taz,774,AGE4564,1927,NA,2015
774,taz,774,AGE65P,894,NA,2015
774,taz,774,gq_tot_pop,139,NA,2015
774,taz,774,gq_type_univ,0,NA,2015
774,taz,774,gq_type_mil,0,NA,2015
774,taz,774,gq_type_othnon,139,NA,2015
774,taz,774,numhh_gq,2956,NA,2015
774,taz,774,hh_size_1_gq,817,NA,2015
775,taz,775,TOTHH,2896,NA,2015
775,taz,775,TOTPOP,9099,NA,2015
775,taz,775,hh_size_1,358,NA,2015
775,taz,775,hh_size_2,939,NA,2015
775,taz,775,hh_size_3,618,NA,2015
775,taz,775,hh_size_4_plus,981,NA,2015
775,taz,775,hh_wrks_0,848,NA,2015
775,taz,775,hh_wrks_1,830,NA,2015
775,taz,775,hh_wrks_2,969,NA,2015
775,taz,775,hh_wrks_3_plus,249,NA,2015
775,taz,775,hh_kids_no,1717,NA,2015
775,taz,775,hh_kids_yes,1179,NA,2015
775,taz,775,HHINCQ1,531,NA,2015
775,taz,775,HHINCQ2,642,NA,2015
775,taz,775,HHINCQ3,590,NA,2015
775,taz,775,HHINCQ4,1133,NA,2015
775,taz,775,AGE0004,347,NA,2015
775,taz,775,AGE0519,2028,NA,2015
775,taz,775,AGE2044,2935,NA,2015
775,taz,775,AGE4564,2762,NA,2015
775,taz,775,AGE65P,1027,NA,2015
775,taz,775,gq_tot_pop,142,NA,2015
775,taz,775,gq_type_univ,0,NA,2015
775,taz,775,gq_type_mil,0,NA,2015
775,taz,775,gq_type_othnon,142,NA,2015
775,taz,775,numhh_gq,3038,NA,2015
775,taz,775,hh_size_1_gq,500,NA,2015
776,taz,776,TOTHH,2363,NA,2015
776,taz,776,TOTPOP,7742,NA,2015
776,taz,776,hh_size_1,197,NA,2015
776,taz,776,hh_size_2,820,NA,2015
776,taz,776,hh_size_3,462,NA,2015
776,taz,776,hh_size_4_plus,884,NA,2015
776,taz,776,hh_wrks_0,420,NA,2015
776,taz,776,hh_wrks_1,918,NA,2015
776,taz,776,hh_wrks_2,792,NA,2015
776,taz,776,hh_wrks_3_plus,233,NA,2015
776,taz,776,hh_kids_no,1235,NA,2015
776,taz,776,hh_kids_yes,1128,NA,2015
776,taz,776,HHINCQ1,420,NA,2015
776,taz,776,HHINCQ2,457,NA,2015
776,taz,776,HHINCQ3,672,NA,2015
776,taz,776,HHINCQ4,814,NA,2015
776,taz,776,AGE0004,511,NA,2015
776,taz,776,AGE0519,1484,NA,2015
776,taz,776,AGE2044,3167,NA,2015
776,taz,776,AGE4564,1833,NA,2015
776,taz,776,AGE65P,747,NA,2015
776,taz,776,gq_tot_pop,25,NA,2015
776,taz,776,gq_type_univ,0,NA,2015
776,taz,776,gq_type_mil,0,NA,2015
776,taz,776,gq_type_othnon,25,NA,2015
776,taz,776,numhh_gq,2388,NA,2015
776,taz,776,hh_size_1_gq,222,NA,2015
777,taz,777,TOTHH,2357,NA,2015
777,taz,777,TOTPOP,6177,NA,2015
777,taz,777,hh_size_1,587,NA,2015
777,taz,777,hh_size_2,632,NA,2015
777,taz,777,hh_size_3,567,NA,2015
777,taz,777,hh_size_4_plus,571,NA,2015
777,taz,777,hh_wrks_0,837,NA,2015
777,taz,777,hh_wrks_1,1034,NA,2015
777,taz,777,hh_wrks_2,486,NA,2015
777,taz,777,hh_wrks_3_plus,0,NA,2015
777,taz,777,hh_kids_no,1449,NA,2015
777,taz,777,hh_kids_yes,908,NA,2015
777,taz,777,HHINCQ1,556,NA,2015
777,taz,777,HHINCQ2,682,NA,2015
777,taz,777,HHINCQ3,671,NA,2015
777,taz,777,HHINCQ4,448,NA,2015
777,taz,777,AGE0004,496,NA,2015
777,taz,777,AGE0519,789,NA,2015
777,taz,777,AGE2044,3222,NA,2015
777,taz,777,AGE4564,855,NA,2015
777,taz,777,AGE65P,815,NA,2015
777,taz,777,gq_tot_pop,2,NA,2015
777,taz,777,gq_type_univ,0,NA,2015
777,taz,777,gq_type_mil,0,NA,2015
777,taz,777,gq_type_othnon,2,NA,2015
777,taz,777,numhh_gq,2359,NA,2015
777,taz,777,hh_size_1_gq,589,NA,2015
778,taz,778,TOTHH,5595,NA,2015
778,taz,778,TOTPOP,14913,NA,2015
778,taz,778,hh_size_1,1123,NA,2015
778,taz,778,hh_size_2,1806,NA,2015
778,taz,778,hh_size_3,1478,NA,2015
778,taz,778,hh_size_4_plus,1188,NA,2015
778,taz,778,hh_wrks_0,883,NA,2015
778,taz,778,hh_wrks_1,2471,NA,2015
778,taz,778,hh_wrks_2,1861,NA,2015
778,taz,778,hh_wrks_3_plus,380,NA,2015
778,taz,778,hh_kids_no,3563,NA,2015
778,taz,778,hh_kids_yes,2032,NA,2015
778,taz,778,HHINCQ1,811,NA,2015
778,taz,778,HHINCQ2,935,NA,2015
778,taz,778,HHINCQ3,1791,NA,2015
778,taz,778,HHINCQ4,2058,NA,2015
778,taz,778,AGE0004,1156,NA,2015
778,taz,778,AGE0519,1891,NA,2015
778,taz,778,AGE2044,7595,NA,2015
778,taz,778,AGE4564,3083,NA,2015
778,taz,778,AGE65P,1188,NA,2015
778,taz,778,gq_tot_pop,4,NA,2015
778,taz,778,gq_type_univ,0,NA,2015
778,taz,778,gq_type_mil,0,NA,2015
778,taz,778,gq_type_othnon,4,NA,2015
778,taz,778,numhh_gq,5599,NA,2015
778,taz,778,hh_size_1_gq,1127,NA,2015
779,taz,779,TOTHH,1617,NA,2015
779,taz,779,TOTPOP,5202,NA,2015
779,taz,779,hh_size_1,102,NA,2015
779,taz,779,hh_size_2,470,NA,2015
779,taz,779,hh_size_3,336,NA,2015
779,taz,779,hh_size_4_plus,709,NA,2015
779,taz,779,hh_wrks_0,176,NA,2015
779,taz,779,hh_wrks_1,569,NA,2015
779,taz,779,hh_wrks_2,751,NA,2015
779,taz,779,hh_wrks_3_plus,121,NA,2015
779,taz,779,hh_kids_no,769,NA,2015
779,taz,779,hh_kids_yes,848,NA,2015
779,taz,779,HHINCQ1,159,NA,2015
779,taz,779,HHINCQ2,159,NA,2015
779,taz,779,HHINCQ3,375,NA,2015
779,taz,779,HHINCQ4,924,NA,2015
779,taz,779,AGE0004,158,NA,2015
779,taz,779,AGE0519,1365,NA,2015
779,taz,779,AGE2044,1259,NA,2015
779,taz,779,AGE4564,1615,NA,2015
779,taz,779,AGE65P,805,NA,2015
779,taz,779,gq_tot_pop,0,NA,2015
779,taz,779,gq_type_univ,0,NA,2015
779,taz,779,gq_type_mil,0,NA,2015
779,taz,779,gq_type_othnon,0,NA,2015
779,taz,779,numhh_gq,1617,NA,2015
779,taz,779,hh_size_1_gq,102,NA,2015
780,taz,780,TOTHH,1052,NA,2015
780,taz,780,TOTPOP,3326,NA,2015
780,taz,780,hh_size_1,93,NA,2015
780,taz,780,hh_size_2,258,NA,2015
780,taz,780,hh_size_3,342,NA,2015
780,taz,780,hh_size_4_plus,359,NA,2015
780,taz,780,hh_wrks_0,168,NA,2015
780,taz,780,hh_wrks_1,322,NA,2015
780,taz,780,hh_wrks_2,431,NA,2015
780,taz,780,hh_wrks_3_plus,131,NA,2015
780,taz,780,hh_kids_no,573,NA,2015
780,taz,780,hh_kids_yes,479,NA,2015
780,taz,780,HHINCQ1,98,NA,2015
780,taz,780,HHINCQ2,166,NA,2015
780,taz,780,HHINCQ3,206,NA,2015
780,taz,780,HHINCQ4,582,NA,2015
780,taz,780,AGE0004,137,NA,2015
780,taz,780,AGE0519,596,NA,2015
780,taz,780,AGE2044,817,NA,2015
780,taz,780,AGE4564,1331,NA,2015
780,taz,780,AGE65P,445,NA,2015
780,taz,780,gq_tot_pop,12,NA,2015
780,taz,780,gq_type_univ,0,NA,2015
780,taz,780,gq_type_mil,0,NA,2015
780,taz,780,gq_type_othnon,12,NA,2015
780,taz,780,numhh_gq,1064,NA,2015
780,taz,780,hh_size_1_gq,105,NA,2015
781,taz,781,TOTHH,1616,NA,2015
781,taz,781,TOTPOP,4196,NA,2015
781,taz,781,hh_size_1,418,NA,2015
781,taz,781,hh_size_2,574,NA,2015
781,taz,781,hh_size_3,330,NA,2015
781,taz,781,hh_size_4_plus,294,NA,2015
781,taz,781,hh_wrks_0,383,NA,2015
781,taz,781,hh_wrks_1,530,NA,2015
781,taz,781,hh_wrks_2,582,NA,2015
781,taz,781,hh_wrks_3_plus,121,NA,2015
781,taz,781,hh_kids_no,1259,NA,2015
781,taz,781,hh_kids_yes,357,NA,2015
781,taz,781,HHINCQ1,412,NA,2015
781,taz,781,HHINCQ2,332,NA,2015
781,taz,781,HHINCQ3,271,NA,2015
781,taz,781,HHINCQ4,601,NA,2015
781,taz,781,AGE0004,227,NA,2015
781,taz,781,AGE0519,516,NA,2015
781,taz,781,AGE2044,1128,NA,2015
781,taz,781,AGE4564,1452,NA,2015
781,taz,781,AGE65P,873,NA,2015
781,taz,781,gq_tot_pop,2,NA,2015
781,taz,781,gq_type_univ,0,NA,2015
781,taz,781,gq_type_mil,0,NA,2015
781,taz,781,gq_type_othnon,2,NA,2015
781,taz,781,numhh_gq,1618,NA,2015
781,taz,781,hh_size_1_gq,420,NA,2015
782,taz,782,TOTHH,2438,NA,2015
782,taz,782,TOTPOP,6911,NA,2015
782,taz,782,hh_size_1,550,NA,2015
782,taz,782,hh_size_2,639,NA,2015
782,taz,782,hh_size_3,452,NA,2015
782,taz,782,hh_size_4_plus,797,NA,2015
782,taz,782,hh_wrks_0,471,NA,2015
782,taz,782,hh_wrks_1,955,NA,2015
782,taz,782,hh_wrks_2,805,NA,2015
782,taz,782,hh_wrks_3_plus,207,NA,2015
782,taz,782,hh_kids_no,1423,NA,2015
782,taz,782,hh_kids_yes,1015,NA,2015
782,taz,782,HHINCQ1,278,NA,2015
782,taz,782,HHINCQ2,697,NA,2015
782,taz,782,HHINCQ3,572,NA,2015
782,taz,782,HHINCQ4,891,NA,2015
782,taz,782,AGE0004,523,NA,2015
782,taz,782,AGE0519,1396,NA,2015
782,taz,782,AGE2044,2481,NA,2015
782,taz,782,AGE4564,1724,NA,2015
782,taz,782,AGE65P,787,NA,2015
782,taz,782,gq_tot_pop,35,NA,2015
782,taz,782,gq_type_univ,0,NA,2015
782,taz,782,gq_type_mil,0,NA,2015
782,taz,782,gq_type_othnon,35,NA,2015
782,taz,782,numhh_gq,2473,NA,2015
782,taz,782,hh_size_1_gq,585,NA,2015
783,taz,783,TOTHH,1050,NA,2015
783,taz,783,TOTPOP,2884,NA,2015
783,taz,783,hh_size_1,233,NA,2015
783,taz,783,hh_size_2,290,NA,2015
783,taz,783,hh_size_3,172,NA,2015
783,taz,783,hh_size_4_plus,355,NA,2015
783,taz,783,hh_wrks_0,189,NA,2015
783,taz,783,hh_wrks_1,376,NA,2015
783,taz,783,hh_wrks_2,443,NA,2015
783,taz,783,hh_wrks_3_plus,42,NA,2015
783,taz,783,hh_kids_no,570,NA,2015
783,taz,783,hh_kids_yes,480,NA,2015
783,taz,783,HHINCQ1,155,NA,2015
783,taz,783,HHINCQ2,219,NA,2015
783,taz,783,HHINCQ3,330,NA,2015
783,taz,783,HHINCQ4,346,NA,2015
783,taz,783,AGE0004,238,NA,2015
783,taz,783,AGE0519,564,NA,2015
783,taz,783,AGE2044,1139,NA,2015
783,taz,783,AGE4564,619,NA,2015
783,taz,783,AGE65P,324,NA,2015
783,taz,783,gq_tot_pop,6,NA,2015
783,taz,783,gq_type_univ,0,NA,2015
783,taz,783,gq_type_mil,0,NA,2015
783,taz,783,gq_type_othnon,6,NA,2015
783,taz,783,numhh_gq,1056,NA,2015
783,taz,783,hh_size_1_gq,239,NA,2015
784,taz,784,TOTHH,1873,NA,2015
784,taz,784,TOTPOP,5924,NA,2015
784,taz,784,hh_size_1,132,NA,2015
784,taz,784,hh_size_2,744,NA,2015
784,taz,784,hh_size_3,395,NA,2015
784,taz,784,hh_size_4_plus,602,NA,2015
784,taz,784,hh_wrks_0,373,NA,2015
784,taz,784,hh_wrks_1,639,NA,2015
784,taz,784,hh_wrks_2,706,NA,2015
784,taz,784,hh_wrks_3_plus,155,NA,2015
784,taz,784,hh_kids_no,1165,NA,2015
784,taz,784,hh_kids_yes,708,NA,2015
784,taz,784,HHINCQ1,385,NA,2015
784,taz,784,HHINCQ2,343,NA,2015
784,taz,784,HHINCQ3,469,NA,2015
784,taz,784,HHINCQ4,676,NA,2015
784,taz,784,AGE0004,465,NA,2015
784,taz,784,AGE0519,860,NA,2015
